dataset,seed,eps,mechanism,m_orig,m_released,auc_heur,auc_logreg,auc_degaware,auc_svd,auc_seed,auc_max,deg_dist_norm,clust_err,spec_err,comm_nmi_gt
com-DBLP,2,5.0,dk1dp,1049866,1050443,0.504,0.8176379999999999,0.822154,0.7816879999999999,0.822615,0.822615,0.0100955741018378,0.6347261248230266,0.7948432004343702,0.7765656538173729
com-DBLP,2,5.0,swap,1049866,1049866,0.9994995,1.0,0.99929,0.8157000000000001,0.999604,1.0,0.0,0.0140945273111167,0.0073997929305491,0.7960222774661639
ogbl-collab,1,0.5,tmf,967632,968275,0.5,0.502652,0.8477760000000001,0.5036160000000001,0.4909805,0.8477760000000001,0.6155005208591702,0.7261179127435162,0.9389644643750734,
ogbl-collab,1,0.5,dk1dp,967632,1047887,0.5095,0.7791419999999999,0.8161099999999999,0.757776,0.776605,0.8161099999999999,0.1858072076987947,0.7255477999508909,0.7893506870030933,
ogbl-collab,1,0.5,swap,967632,967632,0.969,0.984404,0.983646,0.77674,0.9850695,0.9850695,0.0,0.5438103547268304,0.3579874773123162,
ogbl-collab,1,1.0,tmf,967632,967405,0.5000005,0.4981360000000001,0.8394459999999998,0.5223040000000001,0.4776930000000001,0.8394459999999998,0.6149930965491018,0.7261179127435162,0.9390122651352693,
ogbl-collab,1,1.0,dk1dp,967632,988213,0.513503,0.80862,0.828426,0.777692,0.807803,0.828426,0.0785835937629181,0.7254767056546373,0.7923513637169927,
ogbl-collab,1,1.0,swap,967632,967632,0.9824655,0.98923,0.981274,0.818516,0.987534,0.98923,0.0,0.4485516147512833,0.2564247517087217,
ogbl-collab,1,2.0,tmf,967632,967010,0.5000005,0.48328,0.828666,0.5061840000000001,0.487938,0.828666,0.6158467268548379,0.7261179127435162,0.9390921932196372,
ogbl-collab,1,2.0,dk1dp,967632,970947,0.5065,0.821764,0.844936,0.796872,0.8318215,0.844936,0.0291629462440268,0.7259591120552781,0.7915731751931556,
ogbl-collab,1,2.0,swap,967632,967632,0.998,0.99932,0.999222,0.81908,0.9981315,0.99932,0.0,0.2272474041114331,0.1100925795645607,
ogbl-collab,1,3.0,tmf,967632,967002,0.5005,0.52361,0.8465560000000001,0.498328,0.525947,0.8465560000000001,0.6144722373795001,0.7261179127435162,0.9390379959549876,
ogbl-collab,1,3.0,dk1dp,967632,968773,0.507494,0.829044,0.836902,0.7846200000000001,0.8256505,0.836902,0.0156020057211832,0.7239399185969797,0.7921990388820904,
ogbl-collab,1,3.0,swap,967632,967632,0.999,1.0,0.999778,0.806372,0.999251,1.0,0.0,0.0916302052652063,0.0453745008490451,
ogbl-collab,1,5.0,tmf,967632,967896,0.505,0.4978879999999999,0.8415379999999999,0.4934999999999999,0.4949745,0.8415379999999999,0.6153320683896362,0.7261179127435162,0.939011040112264,
ogbl-collab,1,5.0,dk1dp,967632,967773,0.513,0.8423039999999999,0.83915,0.7890739999999999,0.8433990000000001,0.8433990000000001,0.0070295318881556,0.7259405578166531,0.7923129448533672,
ogbl-collab,1,5.0,swap,967632,967632,1.0,1.0,1.0,0.7687900000000001,0.999998,1.0,0.0,0.0118454276666134,0.0050146803297826,
ogbl-collab,2,0.5,tmf,967632,965910,0.501,0.4774679999999999,0.8601320000000001,0.485992,0.5141285,0.8601320000000001,0.6143957620252333,0.7261179127435162,0.9391126445181333,
ogbl-collab,2,0.5,dk1dp,967632,1049014,0.508,0.7678400000000001,0.863988,0.7343839999999999,0.7692965,0.863988,0.1860542024240619,0.7257582381002575,0.7889268435646595,
ogbl-collab,2,0.5,swap,967632,967632,0.960961,0.9787,0.97548,0.76828,0.976854,0.9787,0.0,0.5551284912110059,0.3668050556545784,
ogbl-collab,2,1.0,tmf,967632,967484,0.5005,0.506292,0.8498979999999999,0.504312,0.494585,0.8498979999999999,0.6153889081799697,0.7261179127435162,0.939019760536714,
ogbl-collab,2,1.0,dk1dp,967632,987930,0.5105069999999999,0.8198319999999999,0.8485739999999999,0.7879800000000001,0.8114470000000001,0.8485739999999999,0.0785288208740513,0.7259821572417086,0.7918446150843902,
ogbl-collab,2,1.0,swap,967632,967632,0.9825,0.988786,0.9925699999999998,0.806824,0.9900465,0.9925699999999998,0.0,0.4412664430167459,0.2652022936770348,
ogbl-collab,2,2.0,tmf,967632,966108,0.5005,0.472516,0.8197340000000001,0.471076,0.4933925,0.8197340000000001,0.6140009838450986,0.7261179127435162,0.93908194691965,
ogbl-collab,2,2.0,dk1dp,967632,971145,0.504497,0.8299119999999999,0.8509439999999999,0.7751399999999999,0.8351990000000001,0.8509439999999999,0.0294946839294277,0.7258243922019728,0.7915582662217526,
ogbl-collab,2,2.0,swap,967632,967632,0.994954,0.99777,0.998552,0.797444,0.996497,0.998552,0.0,0.2307723217766073,0.1139918436521374,
ogbl-collab,2,3.0,tmf,967632,968329,0.5005,0.5006979999999999,0.846694,0.505944,0.5053989999999999,0.846694,0.6159614398862381,0.7260815491071526,0.9389924042340314,
ogbl-collab,2,3.0,dk1dp,967632,967904,0.512495,0.8425220000000001,0.837264,0.8003760000000002,0.8381945000000002,0.8425220000000001,0.0153663789539825,0.7256822378196502,0.7915760359214343,
ogbl-collab,2,3.0,swap,967632,967632,1.0,0.99998,1.0,0.7831599999999999,0.999776,1.0,0.0,0.0879521465913035,0.0455582934994421,
ogbl-collab,2,5.0,tmf,967632,968077,0.5020025,0.5197080000000001,0.87469,0.508044,0.516293,0.87469,0.6152824627544362,0.7260623571879606,0.9389582753382152,
ogbl-collab,2,5.0,dk1dp,967632,967711,0.5085000000000001,0.8197760000000001,0.8423139999999999,0.782536,0.8347244999999999,0.8423139999999999,0.006932387519222,0.7256675994798835,0.792383511288771,
ogbl-collab,2,5.0,swap,967632,967632,0.9994995,1.0,0.99994,0.7833180000000001,0.9990175,1.0,0.0,0.0177889693509873,0.0065284295393391,
email-Eu-core,0,0.5,dk2dp,16064,16037,0.8034565,0.842374,0.85734,0.8022239999999999,0.857451,0.857451,0.0964267928286852,0.2499082886296196,0.0976316196149774,0.0680282756401695
email-Eu-core,0,1.0,dk2dp,16064,16046,0.816054,0.8509479999999999,0.8809119999999999,0.8343939999999999,0.8719680000000001,0.8809119999999999,0.0846613545816733,0.2492002737521261,0.0572493398864899,0.0782211012627306
email-Eu-core,0,2.0,dk2dp,16064,16056,0.811445,0.839278,0.8487,0.8071759999999999,0.8581709999999999,0.8581709999999999,0.0698456175298804,0.2570224008457572,0.0518385915862956,0.1162390404007276
email-Eu-core,0,3.0,dk2dp,16064,16061,0.8374300000000001,0.8656299999999998,0.8779659999999999,0.837442,0.885622,0.885622,0.0697833665338645,0.2510942614369756,0.0514363212891349,0.1047529898480315
email-Eu-core,0,5.0,dk2dp,16064,16062,0.8269655,0.8773260000000003,0.86156,0.854116,0.8752075000000001,0.8773260000000003,0.068289342629482,0.2513137393140223,0.0487388925306878,0.1127793006467819
email-Eu-core,1,0.5,dk2dp,16064,16109,0.82295,0.8629,0.8869279999999999,0.838768,0.877308,0.8869279999999999,0.1022161354581673,0.2557515043223721,0.0953355755080676,0.0582165401122501
email-Eu-core,1,1.0,dk2dp,16064,16088,0.8339125000000001,0.87142,0.877204,0.8534839999999999,0.8789385,0.8789385,0.0775024900398406,0.2504876534351892,0.0592717113518825,0.0714273482975337
email-Eu-core,1,2.0,dk2dp,16064,16048,0.8238965,0.8613440000000001,0.87186,0.8338319999999999,0.8716195,0.87186,0.0728336653386454,0.246107141423611,0.0550076619322307,0.0938836893964255
email-Eu-core,1,3.0,dk2dp,16064,16076,0.8369504999999999,0.8694279999999999,0.8620559999999999,0.85456,0.8825375,0.8825375,0.0699701195219123,0.2548787635803243,0.0539117172650173,0.1014553872688269
email-Eu-core,1,5.0,dk2dp,16064,16066,0.8324,0.84351,0.857044,0.8335080000000001,0.8708625000000001,0.8708625000000001,0.0718376494023904,0.256045604691599,0.0508130111197838,0.1220591128522356
email-Eu-core,2,0.5,dk2dp,16064,16087,0.8011394999999999,0.841158,0.8768440000000001,0.787586,0.8593855,0.8768440000000001,0.1116782868525896,0.2635819955704388,0.0918196828776411,0.0643408991713566
email-Eu-core,2,1.0,dk2dp,16064,16053,0.8372525,0.8767960000000001,0.8908559999999999,0.8155640000000001,0.8869929999999999,0.8908559999999999,0.0809262948207171,0.253573623327649,0.0572579257747271,0.0652773073611288
email-Eu-core,2,2.0,dk2dp,16064,16066,0.8212984999999999,0.8696379999999999,0.879664,0.84358,0.8753629999999999,0.879664,0.0770667330677291,0.2549568472611573,0.0554058830391878,0.1136108709524017
email-Eu-core,2,3.0,dk2dp,16064,16064,0.8396585,0.8739420000000001,0.8781039999999999,0.8485640000000001,0.877983,0.8781039999999999,0.0681648406374502,0.2588029131244171,0.0502574031254586,0.0964385240291749
email-Eu-core,2,5.0,dk2dp,16064,16062,0.8441504999999998,0.8603660000000001,0.8711100000000002,0.8566959999999999,0.881148,0.881148,0.0733939243027888,0.2579281467135547,0.0517358634111291,0.1052995813645955
ego-Facebook,0,0.5,dk2dp,88234,88212,0.7465835,0.8245279999999999,0.834788,0.779132,0.8057340000000001,0.834788,0.0889226375320169,0.5480294862000235,0.2506852324594164,
ego-Facebook,0,1.0,dk2dp,88234,88225,0.7788635,0.811286,0.834304,0.781704,0.8317075,0.834304,0.0779518099598791,0.5494346186002647,0.2406371220365039,
ego-Facebook,0,2.0,dk2dp,88234,88242,0.790304,0.8301179999999999,0.8356359999999999,0.806692,0.8430709999999999,0.8430709999999999,0.0775891379740234,0.5497893341138133,0.2390183405585273,
ego-Facebook,0,3.0,dk2dp,88234,88229,0.8013345000000002,0.830826,0.85064,0.820448,0.8482779999999999,0.85064,0.0735317451322617,0.547078898347057,0.2373651896749498,
ego-Facebook,0,5.0,dk2dp,88234,88229,0.7870345,0.8239879999999999,0.8153840000000001,0.816696,0.8293790000000001,0.8293790000000001,0.0734637441349137,0.549949015602871,0.2367874768790933,
ego-Facebook,1,0.5,dk2dp,88234,88207,0.7664475000000001,0.7990959999999998,0.8257159999999999,0.7841,0.808975,0.8257159999999999,0.0902486569803022,0.55181139181673,0.2542232558807319,
ego-Facebook,1,1.0,dk2dp,88234,88261,0.7940385000000001,0.84508,0.842316,0.8276840000000001,0.8471535,0.8471535,0.0802071763719199,0.5463906196275411,0.2421989933475989,
ego-Facebook,1,2.0,dk2dp,88234,88231,0.7772175000000001,0.8051159999999999,0.831672,0.7998,0.8257424999999999,0.831672,0.0775891379740233,0.5458598884828021,0.2347880656156857,
ego-Facebook,1,3.0,dk2dp,88234,88240,0.7657245000000001,0.8152200000000001,0.826804,0.806168,0.821353,0.826804,0.072874402157898,0.5418599829182397,0.2365808662064386,
ego-Facebook,1,5.0,dk2dp,88234,88232,0.7837085,0.8354539999999999,0.8213279999999998,0.812732,0.834264,0.8354539999999999,0.0757531110456284,0.5454106235110915,0.2375452434162002,
ego-Facebook,2,0.5,dk2dp,88234,88217,0.7781849999999999,0.8154399999999999,0.824104,0.7794559999999999,0.8283175,0.8283175,0.0924813563932268,0.5505462874351615,0.2511080881439958,
ego-Facebook,2,1.0,dk2dp,88234,88223,0.7795240000000001,0.824622,0.8287159999999999,0.7962560000000001,0.831118,0.831118,0.0772264659881676,0.5484815107400417,0.2447667387919704,
ego-Facebook,2,2.0,dk2dp,88234,88244,0.7830219999999999,0.8412459999999999,0.8188439999999999,0.8022819999999999,0.8296760000000001,0.8412459999999999,0.074744429584967,0.5438057426148574,0.2378790392445743,
ego-Facebook,2,3.0,dk2dp,88234,88228,0.7900065,0.829256,0.843012,0.805908,0.8420235,0.843012,0.0736224131287256,0.5446894703134991,0.2371222776005831,
ego-Facebook,2,5.0,dk2dp,88234,88227,0.7735470000000001,0.8274359999999998,0.837928,0.792748,0.835617,0.837928,0.0728970691570141,0.5488427895572394,0.2360848138470981,
ca-GrQc,0,0.5,dk2dp,14484,14526,0.5546489999999998,0.686256,0.820496,0.6109720000000001,0.7109780000000001,0.820496,0.2502071251035626,0.5351205390392856,0.5258116691104592,
ca-GrQc,0,1.0,dk2dp,14484,14476,0.5942995,0.7126979999999999,0.8202099999999999,0.619636,0.746737,0.8202099999999999,0.134286108809721,0.5341707880062673,0.3355571177775547,
ca-GrQc,0,2.0,dk2dp,14484,14482,0.5981785,0.764196,0.815484,0.6969839999999999,0.7773909999999999,0.815484,0.0667633250483293,0.5315745493840289,0.2432907035814047,
ca-GrQc,0,3.0,dk2dp,14484,14482,0.605368,0.766738,0.817756,0.722754,0.7895359999999999,0.817756,0.0546119856393263,0.5284612180537627,0.214505089638068,
ca-GrQc,0,5.0,dk2dp,14484,14487,0.6099220000000001,0.766932,0.838256,0.7163539999999999,0.794203,0.838256,0.055647611157139,0.5310453937801622,0.2151619937897661,
ca-GrQc,1,0.5,dk2dp,14484,14428,0.5421334999999999,0.6928,0.810974,0.630056,0.7174754999999999,0.810974,0.2599420049710026,0.5328379807593258,0.6041572557272329,
ca-GrQc,1,1.0,dk2dp,14484,14482,0.602665,0.76333,0.829202,0.6299520000000001,0.7775285,0.829202,0.1302126484396577,0.5331501554095027,0.342314009631646,
ca-GrQc,1,2.0,dk2dp,14484,14481,0.6018355000000001,0.75327,0.8240839999999999,0.654992,0.769411,0.8240839999999999,0.0718724109362055,0.5323381971071802,0.2616937667436273,
ca-GrQc,1,3.0,dk2dp,14484,14486,0.5884710000000001,0.7757879999999999,0.813928,0.7012280000000001,0.7926219999999999,0.813928,0.0522645677989507,0.5308541391507919,0.231989412275135,
ca-GrQc,1,5.0,dk2dp,14484,14481,0.6139869999999998,0.7787,0.811498,0.706744,0.7792705000000001,0.811498,0.0561999447666392,0.5296230678900167,0.2248870925495303,
ca-GrQc,2,0.5,dk2dp,14484,14443,0.550026,0.7026939999999999,0.8404280000000001,0.6101240000000001,0.713847,0.8404280000000001,0.2462717481358741,0.5347049764153151,0.5418457167016486,
ca-GrQc,2,1.0,dk2dp,14484,14472,0.5903434999999999,0.734286,0.8456119999999999,0.615828,0.7609719999999999,0.8456119999999999,0.1266224799779068,0.5339719328727377,0.3456055378874105,
ca-GrQc,2,2.0,dk2dp,14484,14479,0.59152,0.7655339999999999,0.8222079999999998,0.672268,0.765113,0.8222079999999998,0.0697321181993925,0.5309056133938652,0.2373861653067417,
ca-GrQc,2,3.0,dk2dp,14484,14494,0.6091795000000001,0.787096,0.8413199999999998,0.715534,0.7968045000000001,0.8413199999999998,0.0543358188345762,0.52935830394425,0.2411804030185257,
ca-GrQc,2,5.0,dk2dp,14484,14487,0.6064194999999999,0.767018,0.821722,0.7208680000000001,0.7885965,0.821722,0.0548191107428888,0.5277076243647378,0.2177321947310593,
com-DBLP,0,0.5,dk2dp,1049866,1049832,0.505,0.715086,0.814654,0.544684,0.7021775000000001,0.814654,0.2077703249748067,0.6351085691212547,0.7017419275501627,0.7817837555114391
com-DBLP,0,1.0,dk2dp,1049866,1049868,0.5095,0.7440000000000002,0.8481740000000001,0.66896,0.7600655,0.8481740000000001,0.1075194358137135,0.6350199124971536,0.6827119489109098,0.7783825866679688
com-DBLP,0,2.0,dk2dp,1049866,1049860,0.506,0.782384,0.838702,0.6302679999999999,0.7758900000000002,0.838702,0.0577730872320851,0.6351410389863884,0.6789087237045619,0.7757231073863323
com-DBLP,0,3.0,dk2dp,1049866,1049868,0.5069984999999999,0.801156,0.853824,0.6998559999999999,0.8041955000000002,0.853824,0.0505512132024472,0.635150712819292,0.6771960708998405,0.7765653771147077
com-DBLP,0,5.0,dk2dp,1049866,1049865,0.5045,0.782914,0.830608,0.67926,0.7925875,0.830608,0.0544117058748454,0.6350762795640947,0.6783185368527088,0.7781361985359114
com-DBLP,1,0.5,dk2dp,1049866,1049842,0.505,0.7138979999999999,0.816694,0.502824,0.7016534999999999,0.816694,0.207889387788537,0.6351571360045365,0.6983438873788317,0.7800071945262355
com-DBLP,1,1.0,dk2dp,1049866,1049870,0.508494,0.7703859999999999,0.8463879999999999,0.582344,0.7637655000000001,0.8463879999999999,0.1075108632911253,0.6329368399640085,0.6754601442655047,0.7782629325727901
com-DBLP,1,2.0,dk2dp,1049866,1049858,0.5065,0.8083259999999999,0.8376540000000001,0.648568,0.7800425000000001,0.8376540000000001,0.058216000899163,0.6351170763443794,0.6801007259690502,0.775872649707145
com-DBLP,1,3.0,dk2dp,1049866,1049867,0.5065,0.776464,0.838298,0.6736960000000001,0.7762574999999999,0.838298,0.0504445329213446,0.6351031945959771,0.6808743296608856,0.7743570655537644
com-DBLP,1,5.0,dk2dp,1049866,1049874,0.507,0.8119599999999999,0.8302639999999999,0.7026479999999999,0.7958020000000001,0.8302639999999999,0.0553765909173176,0.6351306501468555,0.679731988992188,0.7756590405227668
com-DBLP,2,0.5,dk2dp,1049866,1049849,0.5045,0.7250719999999999,0.860984,0.520132,0.7148159999999999,0.860984,0.2076198295782516,0.6351471349190944,0.7129564941765396,0.7801853043513174
com-DBLP,2,1.0,dk2dp,1049866,1049877,0.504,0.7440019999999999,0.825796,0.634768,0.7443715,0.825796,0.1071622473725224,0.6351463374774962,0.6834858419327691,0.7789004739751317
com-DBLP,2,2.0,dk2dp,1049866,1049864,0.5105,0.804894,0.8382479999999999,0.589614,0.795486,0.8382479999999999,0.0574539988912873,0.6351516030066847,0.6794168540382544,0.776041055867201
com-DBLP,2,3.0,dk2dp,1049866,1049861,0.507494,0.773166,0.831928,0.671972,0.7754165000000001,0.831928,0.0502530799168662,0.6350876021711073,0.6792829707765794,0.7761846561885877
com-DBLP,2,5.0,dk2dp,1049866,1049868,0.508,0.7841820000000002,0.8393539999999999,0.65376,0.7779955,0.8393539999999999,0.0553203932692367,0.635093828989871,0.6776033837818091,0.7765607620827286
ogbl-collab,0,0.5,dk2dp,967632,967574,0.5130054999999999,0.7217520000000002,0.8421120000000001,0.6461220000000001,0.7323680000000001,0.8421120000000001,0.1856718256527275,0.7256359486896308,0.6141792480926151,
ogbl-collab,0,1.0,dk2dp,967632,967619,0.51554,0.758842,0.8598319999999999,0.701226,0.7825185000000001,0.8598319999999999,0.0936916100335665,0.7259255221459937,0.6069352494817115,
ogbl-collab,0,2.0,dk2dp,967632,967631,0.5154890000000001,0.7878479999999999,0.849154,0.699704,0.8008200000000001,0.849154,0.0535606511566378,0.725818351123901,0.5996282241592195,
ogbl-collab,0,3.0,dk2dp,967632,967630,0.517485,0.815626,0.833072,0.681312,0.7998185,0.833072,0.0492036228648905,0.7260254266059928,0.5975936805236085,
ogbl-collab,0,5.0,dk2dp,967632,967623,0.519507,0.818878,0.837242,0.72629,0.8007270000000001,0.837242,0.0537415050349717,0.7260044357159046,0.5998126457466008,
ogbl-collab,1,0.5,dk2dp,967632,967604,0.515512,0.7571739999999999,0.833154,0.619874,0.745404,0.833154,0.1844275509697901,0.725860359579111,0.6326850762183857,
ogbl-collab,1,1.0,dk2dp,967632,967649,0.5115,0.7653539999999999,0.8308479999999999,0.668674,0.7569289999999999,0.8308479999999999,0.0929144550820969,0.7258489418473976,0.6032574440540647,
ogbl-collab,1,2.0,dk2dp,967632,967636,0.517003,0.821436,0.8702719999999998,0.6807719999999999,0.7993545000000001,0.8702719999999998,0.0528258676852355,0.725894466662251,0.5994050274321784,
ogbl-collab,1,3.0,dk2dp,967632,967633,0.5110034999999999,0.805508,0.8480800000000002,0.706198,0.8080315,0.8480800000000002,0.0494950559716918,0.7256520768666772,0.5994950257395443,
ogbl-collab,1,5.0,dk2dp,967632,967635,0.5200005,0.811512,0.86235,0.732726,0.8193424999999999,0.86235,0.0535637515088381,0.7256956065269623,0.6004153166152415,
ogbl-collab,2,0.5,dk2dp,967632,967622,0.5084879999999999,0.745588,0.834106,0.5964100000000001,0.7230975,0.834106,0.1846993485126578,0.7258543843675967,0.6330867722193695,
ogbl-collab,2,1.0,dk2dp,967632,967642,0.520002,0.775762,0.857392,0.671956,0.772553,0.857392,0.093229657555765,0.7257453208502268,0.6037140647441982,
ogbl-collab,2,2.0,dk2dp,967632,967626,0.514504,0.7778460000000001,0.848992,0.6574760000000001,0.795974,0.848992,0.052289506754633897,0.7256124803518661,0.6005513513123774,
ogbl-collab,2,3.0,dk2dp,967632,967637,0.5175185,0.8037380000000001,0.834334,0.7273680000000001,0.8005815000000001,0.834334,0.05038899085602804,0.7258883435165205,0.5978422447345302,
ogbl-collab,2,5.0,dk2dp,967632,967634,0.512516,0.812192,0.8478619999999999,0.69669,0.8134825000000001,0.8478619999999999,0.05369913355490531,0.725865575852636,0.6017899348999324,
